Credit.Grade_A,Credit.Grade_AA,Credit.Grade_B,Credit.Grade_C,Credit.Grade_D,Credit.Grade_E,Credit.Grade_HR,Credit.Grade_NC,Age,Amount,Borrower.Rate,Debt.To.Income.Ratio,Status
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.769474336905233,1024.906586290184,0.2888940785394342,0.04672894247321075,1
0.9514461941014314,0.0,0.0,0.048553805898568614,0.0,0.0,0.0,0.0,9.854338582304294,19805.784776405726,0.16341839633676974,0.31392356431962537,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.050345505200857,1000.0,0.18699654494799142,0.05413721630756828,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2747061669281834,1005.784874762652,0.28823403178403306,0.058744200379756875,1
0.0,0.0726998917461561,0.0,0.0,0.9273001082538439,0.0,0.0,0.0,7.927300108253844,12036.349945873078,0.22877601299046124,0.1261647042218999,1
0.0,0.0,0.0,0.0,0.0,0.3027270370555877,0.0,0.6972729629444123,4.697272962944412,3269.727296294441,0.2851563674071106,0.11880910740610887,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.166108720774798,7033.22174415496,0.22047385612058318,0.1943322174415496,1
0.0,0.0,0.0,0.0,0.04349874234734141,0.9565012576526586,0.0,0.0,5.956501257652659,5000.0,0.23804373427934175,0.2952151383417924,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.62620640981825,2000.0,0.28843448397545435,0.22028953835638018,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24605768474598189,0.7539423152540181,9.261826945762055,1000.0,0.16980288423729908,0.03651115290850175,1
0.0,0.0,0.18182738547322386,0.0,0.0,0.8181726145267761,0.0,0.0,5.545482156419672,17999.94937989727,0.26308954694996284,0.2963624398884809,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.361963883918593,4363.803611608141,0.25752759591534324,0.14809819419592962,1
0.0,0.0,0.0,0.0,0.0,0.2996587530287965,0.7003412469712035,0.0,6.0,1000.0,0.25902388728798426,0.2680136498788481,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.779899276371626,2000.0,0.2533969782911488,0.11660302170885121,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.356053844575221,1000.0,0.2891098653885619,0.17204484601176984,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.886535748540917,3000.113464251459,0.24517776931298896,0.16249621353209984,1
0.4030799800045606,0.0,0.0,0.0,0.0,0.5969200199954394,0.0,0.0,8.596920019995439,7000.0,0.2855072031992703,0.08836323894024171,1
0.0,0.0,0.0,0.0,0.0,0.6399996506004957,0.3600003493995043,0.0,3.2799993012009914,2000.0,0.29,0.20479997554203472,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3000.0,0.2434296341311837,0.1687604878250884,1
0.0,0.0,0.0,0.0,0.5686752933940118,0.0,0.4313247066059882,0.0,5.58794823963593,6500.0,0.24313247066059882,0.11337106590478564,1
0.0,0.0,0.0,0.0,0.0,0.0,0.05984398437782601,0.940156015622174,6.0,1000.0,0.2326691119137163,0.0519687968755652,1
0.0,0.0,0.0,0.03653572802488869,0.0,0.9634642719751113,0.0,0.0,3.926928543950223,3000.0,0.2668443920465316,0.23328821552224,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3083815474599154,3000.0,0.29,0.11196098511029534,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.00292773078594,3001.0,0.23747804201910544,0.05003513276943129,1
0.0,0.0,0.0,0.0,0.7453647790501903,0.2546352209498097,0.0,0.0,4.74536477905019,5000.0,0.2525463522094981,0.18745364779050191,1
0.0,0.0,0.0,0.0,0.0,0.5879804169621646,0.41201958303783537,0.0,8.0,3001.0,0.2375,0.06293556917316762,1
0.0,0.0,0.0,0.5209334532855515,0.4790665467144485,0.0,0.0,0.0,8.041866906571103,4000.0,0.2375,0.35201030397180655,1
0.0,0.0,0.020464996679015246,0.0,0.0,0.9795350033209848,0.0,0.0,9.0,5000.0,0.34506793580035733,0.1507339550431728,1
0.14448942081349248,0.0,0.0,0.0,0.8555105791865075,0.0,0.0,0.0,4.855510579186507,9572.244710406747,0.19133063475119047,0.4965389142990078,1
0.0,0.0,0.2980895536960717,0.0,0.7019104463039283,0.0,0.0,0.0,6.701910446303929,8000.0,0.24928491921616358,0.20124835801951066,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.19540402527471,1300.0,0.31294837038379036,0.05868969660659304,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.259638268278,0.2865912660610257,0.15480723463443263,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2475,0.08382023707387165,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.2888539522968771,0.13143141904207215,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7162265260669285,3115.225156492887,0.2495496870142257,0.14612578246443575,1
0.0,0.0,0.0,0.0,0.02786644620758949,0.9721335537924105,0.0,0.0,9.944267107584821,2500.0,0.20701233719136716,0.125086791402096,1
0.0,0.0,0.0,0.0,0.0,0.8425850485365333,0.15741495146346673,0.0,8.0,3542.1292524268265,0.20483639757133065,0.03556503359244054,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.415697903745123,1500.0,0.20909885326215866,0.09427323058803644,1
0.0,0.0,0.0,0.9744480259411064,0.0,0.025551974058893645,0.0,0.0,4.0,5000.0,0.20153311844353364,0.16051103948117787,1
0.1006428936444701,0.0,0.0,0.0,0.0,0.8993571063555299,0.0,0.0,9.0,5000.0,0.32383284765243775,0.14536399795590968,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.440645113465306,1250.0,0.12146209711295408,0.028823550595018385,1
0.0,0.9517794682292278,0.048220531770772235,0.0,0.0,0.0,0.0,0.0,4.192882127083089,25000.0,0.1524110265885386,0.2378117261468651,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.25437605721692635,0.07641338621425278,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.914370278112368,3000.0,0.29,0.03284445828314481,1
0.0,0.0,0.36676501124654415,0.0,0.0,0.0,0.6332349887534559,0.0,9.633234988753456,5000.0,0.2932713817272557,0.11900295033739633,1
0.0,0.0,0.0,0.0,0.0,0.17481364985324033,0.8251863501467597,0.0,5.17481364985324,1520.629658753669,0.2826926246290359,0.05971832047505086,1
0.0,0.0,0.2583843456419018,0.0,0.0,0.7416156543580982,0.0,0.0,6.0,7870.807827179049,0.2541615654358098,0.10674540889222883,1
0.0,0.0,0.796407248812477,0.20359275118752296,0.0,0.0,0.0,0.0,7.610778253562569,6000.0,0.1569910181220312,0.21364071432956405,1
0.0,0.0,0.0,0.0,0.4168548342272509,0.0,0.5831451657727491,0.0,7.833709668454501,6000.583145165773,0.23333145165772748,0.1241685483422725,1
0.0,0.0,0.5330358063690963,0.0,0.0,0.0,0.4669641936309037,0.0,9.466964193630904,5000.0,0.244886580346593,0.1239910741910729,1
0.0,0.0,0.0,0.0,0.04307758691218855,0.0,0.9569224130878115,0.0,7.086155173824377,6000.956922413088,0.2370692241308781,0.12043077586912188,1
0.0,0.0,0.0,0.0,0.0,0.5643212670320784,0.4356787329679216,0.0,6.385927602192471,4500.0,0.259719615381364,0.1562985067846527,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.39661987323442,3001.0,0.23452535095074184,0.05475943847881304,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.002446330467602,1013.5784180870503,0.27069855930413683,0.046274531060719534,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1000.0,0.21690440107123182,0.03721606170326643,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2875,0.04547740911127275,1
0.0,0.0,0.0,0.0,0.0,0.0,0.405964372599004,0.594035627400996,9.188071254801992,1000.0,0.1899771498079203,0.014119287451980078,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.115987909879816,7000.0,0.20884012090120183,0.1691880846308413,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.440827932420301,2550.813609310807,0.2895340232770169,0.03894970241887444,1
0.0,0.0,0.0,0.0,0.09947410113943722,0.0,0.9005258988605628,0.0,3.099474101139437,10000.0,0.24980105179772114,0.5431419926923519,1
0.0,0.0,0.0,0.0,0.0,0.21599834004970275,0.7840016599502972,0.0,4.0,3115.6800331990057,0.23676002489925446,0.15272013279602378,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.068228472142942,1200.0,0.2632942881964264,0.07056514931070876,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.941938900824096,2550.0,0.29,2.257421860604337,1
0.0,0.0,0.0,0.9351726420143429,0.0,0.06482735798565709,0.0,0.0,8.064827357985656,7000.0,0.21907583011799198,0.16332278212747733,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.737841897990915,4765.16907117466,0.2691384881375568,0.13569984977433613,1
0.0,0.0,0.0,0.0,0.0,0.7905882662614662,0.20941173373853383,0.0,4.0,3000.0,0.2733976464085092,0.223717647987844,1
0.0,0.0,0.0,0.0,0.622173068475872,0.0,0.37782693152412805,0.0,5.244346136951744,6000.377826931524,0.216385816779742,0.15755653863048255,1
0.0,0.0,0.0,0.0,0.0,0.730691916957488,0.26930808304251197,0.0,8.730691916957488,3500.0,0.18161857276867877,0.04977031316259517,1
0.0,0.0,0.6158873397518023,0.0,0.0,0.3841126602481977,0.0,0.0,6.463549359007209,12923.831009627704,0.1911664205117693,0.18615887339751802,1
0.0,0.9993543167408697,0.0,0.0,0.0,0.0,0.0006456832591302808,0.0,10.998062950222609,2000.0,0.10008878144813042,0.010012913665182605,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5869074610819975,3000.0,0.29,0.18239277616754007,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.26207879234679365,0.12840684834085722,1
0.0,0.0,0.0,0.8424549608667918,0.0,0.15754503913320816,0.0,0.0,5.0,10001.0,0.2268158779349906,0.5880765796507318,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2137003155699295,1000.0,0.28946574921107515,0.14717798106580424,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3000.0,0.410470775486722,0.12440617676792613,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.559910428947433,1025.0,0.2669608061394731,0.07777782724947238,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2550.0,0.27916433052022643,0.14696604408617225,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.405609446004775,5000.0,0.2875,0.11216828338014326,1
0.0,0.0,0.0,0.0,0.1131718251526318,0.0,0.0,0.8868281748473682,5.0,5000.0,0.26773656349694736,0.08358061901831582,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.117216085983313,2500.0,0.22073076890282478,0.07703296515899877,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3000.0,0.29,0.14050816742049133,1
0.0,0.0,0.0,0.0,0.0,0.7841839250681547,0.2158160749318453,0.0,7.0,1300.0,0.2494604598126704,0.16331126726158632,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0429326046291494,2004.293260462915,0.0603038251109958,0.04957067395370851,1
0.0,0.0,0.0,0.7349838808742087,0.0,0.26501611912579126,0.0,0.0,7.674919404371044,3273.498388087421,0.17477717608198184,0.07367491940437104,1
0.0,0.0,0.0,0.6448413263333665,0.0,0.35515867366663345,0.0,0.0,2.0,3000.0,0.23841269389333067,0.22055557137334267,1
0.0,0.0,0.0,0.0,0.34836536542724483,0.0,0.6516346345727552,0.0,9.0,3001.0,0.22303269269145512,0.08011499900221673,1
0.0,0.0,0.2999160937433911,0.0,0.7000839062566089,0.0,0.0,0.0,10.700083906256609,5000.0,0.1509941265620374,0.17237331781039839,1
0.0,0.0,0.0,0.15694278982920284,0.0,0.8430572101707972,0.0,0.0,4.0,5000.0,0.25058343261024785,0.17686114420341595,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3001.0,0.2375,0.09510722086048923,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.424939029602422,3058.050853585566,0.33734865865125324,0.08327119501979253,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.399105347521434,3033.527667200969,0.293647282529631,0.20898045169720447,1
0.0,0.0,0.0,0.0,0.0,0.5161170894815352,0.48388291051846477,0.0,8.451648731555395,2550.4838829105183,0.2740003702260724,0.04564505380533382,1
0.0,0.0,0.0,0.703238820660938,0.296761179339062,0.0,0.0,0.0,9.812955282643752,6030.379356754567,0.2193390675681758,0.10094250810908129,1
0.0,0.0,0.0,0.8772926016167217,0.12270739838327827,0.0,0.0,0.0,3.8772926016167215,5000.0,0.20267502128475548,0.15018340812933775,1
0.9600588755089681,0.0,0.03994112449103193,0.0,0.0,0.0,0.0,0.0,9.80029437754484,20019.970562245515,0.15864052987958072,0.300491068595686,1
0.0,0.0,0.0,0.0,0.5711941738543421,0.0,0.0,0.4288058261456579,5.0,5000.0,0.2585761165229132,0.13854330086252106,1
0.0,0.0,0.0,0.32506679499579405,0.674933205004206,0.0,0.0,0.0,5.325066794995794,9337.466602502103,0.2121900048123423,0.5565013358999159,1
0.0,0.0,0.0,0.0,0.27983340787343247,0.0,0.7201665921265675,0.0,3.2798334078734324,10000.0,0.24944033318425313,0.4944449798741732,1
0.0,0.0,0.0,0.0,0.3584379227899127,0.0,0.6415620772100873,0.0,3.0,5000.0,0.17573584285631572,0.05433751691159651,1
0.0,0.0,0.0,0.0,0.4707616818905772,0.0,0.5292383181094228,0.0,8.470761681890577,2000.0,0.2375,0.09731892051035254,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.942249461105244,1500.0,0.17595746227736708,0.14635255927842317,1
0.0,0.0,0.0,0.0,0.0,0.3786211468111167,0.0,0.6213788531888833,6.0,1000.0,0.2286413655956665,0.11572422936222335,1
0.0,0.0,0.0,0.0,0.0,0.39711225905597225,0.6028877409440278,0.0,2.602887740944028,2580.1443870472012,0.29,0.11808663222832083,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10001.0,0.23478569051559442,0.5166608985041433,1
0.0,0.0,0.6268754435065177,0.3731245564934823,0.0,0.0,0.0,0.0,7.746249112986964,6000.0,0.1769024769376611,0.20149249822597393,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.165559280454286,5000.0,0.12406589452133993,0.1805487350767512,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.580655622245282,3000.0,0.2553221360545755,0.08516228411330183,1
0.0,0.0,0.0,0.0,0.0,0.06246915175512857,0.9375308482448714,0.0,6.062469151755129,2000.0,0.28640678984428525,0.3312395115967437,1
0.0,0.0,0.024619553178040765,0.0,0.0,0.9753804468219592,0.0,0.0,6.0,8000.0,0.2770284199314105,0.1295076089364392,1
0.06671323385155103,0.0,0.0,0.933286766148449,0.0,0.0,0.0,0.0,4.9332867661484485,10000.933286766149,0.24732797810707163,0.34799161790672084,1
0.0,0.0,0.0,0.0,0.23520309985972943,0.0,0.7647969001402706,0.0,11.76479690014027,5000.0,0.13764796900140272,0.1106510636061719,1
0.0,0.0,0.0,0.0,0.13766283560642956,0.0,0.8623371643935704,0.0,5.724674328787141,3026.870114931807,0.28568831417803214,0.24101302684851436,1
0.0,0.0,0.0,0.0,0.0,0.3982616260483943,0.6017383739516057,0.0,3.7965232520967884,3500.0,0.22982616260483943,0.08610430243709634,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.0,0.2510074331013664,0.09431337958245961,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.681538652785872,2397.769202082119,0.21466538031231788,0.08910768083284767,1
0.0,0.0,0.0,0.0,0.0,0.4754614066556426,0.5245385933443574,0.0,3.0,1273.773070332782,0.22180998286523354,0.2942638421996693,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2000.0,0.2875,0.19540497833104709,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.033391790215478,5000.0,0.26100175370646433,0.17933216419569042,1
0.0,0.0,0.0,0.0,0.923309136267327,0.07669086373267298,0.0,0.0,6.923309136267327,2551.917271593317,0.2614631639538713,0.0953683604612871,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0986237422919,3204.931187114595,0.27261926760791344,0.07394494969167599,1
0.0,0.0,0.9238315955911065,0.0,0.0761684044088935,0.0,0.0,0.0,4.847663191182213,6500.0,0.1427224410733514,0.1739065276472885,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3000.0,0.24738032847275254,0.16721409854182576,1
0.0,0.0,0.0,0.6109402878299076,0.0,0.3890597121700924,0.0,0.0,8.389059712170093,7000.0,0.26446835970381294,0.1299268496464805,1
0.0,0.0,0.0,0.0,0.39447869566256166,0.6055213043374383,0.0,0.0,7.0,3000.0,0.2328647006507352,0.16,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2875,0.15516769317519674,1
0.0,0.0,0.0,0.0,0.43664131726391575,0.0,0.5633586827360842,0.0,8.436641317263916,2000.0,0.2375,0.09243970836873995,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.329535025359438,3000.0,0.29,0.19011394923921687,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.636532476153634,2000.0,0.268191948569218,0.101808051430782,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.7196348457455,0.26605663012771114,0.14560730308509026,1
0.0,0.0,0.0,0.0,0.0,0.5748355342010738,0.4251644657989262,0.0,4.724506602603221,1500.0,0.27700657863195705,0.13622533013016108,1
0.0,0.0,0.0,0.0,0.17133572432204602,0.0,0.828664275677954,0.0,7.171335724322046,2500.0,0.23764819585148234,0.052787651334832125,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.145611371758392,1000.0,0.2588597157060402,0.1899036019884563,1
0.0,0.0,0.0,0.0,0.0,0.0,0.20437707939295968,0.7956229206070403,6.0,1000.0,0.24970791127116557,0.07883164508466234,1
0.0,0.0,0.9340436109710684,0.0,0.0,0.06595638902893164,0.0,0.0,9.0,5000.0,0.1248954897559725,0.13885743305737613,1
0.0,0.0,0.0,0.0,0.0,0.984468844195378,0.015531155804622054,0.0,6.968937688390756,3500.0,0.2870728932153729,0.16875750753563024,1
0.0,0.0,0.0,0.0,0.0,0.0,0.16120336516443345,0.8387966348355665,9.193983174177832,4500.0,0.19773237016808767,0.06954108267381241,1
0.0,0.0,0.0,0.0,0.4479232902697331,0.0,0.5520767097302669,0.0,4.0,3000.44792329027,0.29,0.17198082256743327,1
0.0,0.6630485354086115,0.0,0.0,0.0,0.33695146459138847,0.0,0.0,4.989145606225835,2200.0,0.19464606905835896,0.35250116314398067,1
0.0,0.0,0.0,0.0,0.0,0.6970932664214075,0.30290673357859255,0.0,4.605813467157185,2807.6680259306354,0.2892427331660535,0.14726160602207333,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.543631483476376,2800.0,0.24087262966952752,0.10758264780901612,1
0.0,0.0,0.0,0.0,0.0,0.22571607739280375,0.7742839226071963,0.0,3.4514321547856075,3477.4283922607196,0.21257160773928035,0.10322851767821589,1
0.0,0.0,0.0,0.08661647713522813,0.0,0.0,0.9133835228647719,0.0,4.4330823856761405,3126.929318170818,0.2313383522864772,0.17129924715702843,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3000.0,0.2790770409676406,0.07114645324579934,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2875,0.13046841527601488,1
0.0,0.0,0.4158241790781626,0.5841758209218374,0.0,0.0,0.0,0.0,8.0,12915.824179078163,0.1875657140319033,0.21453538447871717,1
0.0,0.0,0.4628920115830575,0.0,0.5371079884169425,0.0,0.0,0.0,6.537107988416943,7768.5539942084715,0.2377391087548213,0.1474215976833885,1
0.0,0.0,0.0,0.7509584253566123,0.0,0.24904157464338772,0.0,0.0,10.0,7175.095842535661,0.19103435429476223,0.17657475717781576,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.37615486396111,6094.850638558297,0.24925483949878469,0.12206885175178611,1
0.0,0.27981165224331817,0.0,0.0,0.0,0.7201883477566818,0.0,0.0,6.160565043270045,25000.0,0.11399058261216591,1.0006015320996497,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.384099463534462,2550.0,0.26901858332608636,0.06615900536465538,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.305192678417534,1267.3701830395617,0.16266247590286032,0.012379898841363295,1
0.0,0.0,0.0,0.0,0.7414630396094467,0.2585369603905533,0.0,0.0,5.0,5000.0,0.22438052099456396,0.10068295683124426,1
0.0,0.0,0.0,0.0,0.0,0.8910311542094964,0.10896884579050359,0.0,5.891031154209497,4000.0,0.28777242211447623,0.14506283453181582,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.113549817297367,3000.0,0.29,0.19772900365405266,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.153864815225685,3061.8458925868404,0.33138502593496505,0.08858424962157656,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.084471233496446,3000.0,0.2832764383251777,0.09295649317237561,1
0.0,0.0,0.0,0.0,0.0,0.8278616226306836,0.17213837736931636,0.0,3.6557232452613673,3100.0,0.23618899452900557,0.09516415132107948,1
0.0,0.0,0.0,0.0,0.0,0.02276928022068392,0.9772307197793161,0.0,5.977230719779316,2550.0,0.2875569232005517,0.09145857329874563,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.333339138940757,3500.0,0.22500015239719487,0.09422215352253437,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.271364606129295,0.11352612145253259,1
0.0,0.0,0.0,0.0,0.0,0.06907277044187865,0.9309272295581213,0.0,5.0,3493.092722955812,0.26207218311325636,0.08930927229558121,1
0.0,0.0,0.0,0.0,0.0,0.0,0.13685283101333012,0.8631471689866699,9.452588675946679,2800.0,0.31862019993444024,0.3079333884137077,1
0.0,0.0,0.0,0.0,0.0,0.6230615769654165,0.37693842303458347,0.0,3.7538768460691667,3737.6938423034585,0.29,0.6907554192688748,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.551207920640378,1000.0,0.27204831682561514,0.021495973597865405,1
0.0,0.0,0.0,0.21184983267514756,0.7881501673248524,0.0,0.0,0.0,5.2118498326751475,9394.075083662427,0.20794436872531805,0.554236996653503,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1000.0,0.28472409657224484,0.24850602285170098,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.994352180603581,1200.0,0.24014119548491045,0.0103671082607672,1
0.3158847273732932,0.0,0.0,0.6841152726267068,0.0,0.0,0.0,0.0,8.684115272626707,7000.0,0.19684115272626707,0.14941695672294839,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.421431655220207,1742.1431655220206,0.25857158276101033,0.05314273379119173,1
0.0,0.0,0.0,0.655661077023572,0.344338922976428,0.0,0.0,0.0,6.344338922976428,8781.344783909968,0.25454477668733316,0.4081607062010788,1
0.0,0.0,0.0,0.9093884058136062,0.09061159418639375,0.0,0.0,0.0,4.909388405813607,10000.909388405813,0.21799018260815098,0.6364737101510344,1
0.4566686468314054,0.0,0.0,0.0,0.0,0.0,0.5433313531685946,0.0,9.543331353168595,5000.0,0.21496621122877677,0.14281315907883632,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.299981584834146,3000.0,0.27349963169668295,0.25999447545024396,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.800943793794811,1200.0,0.16301533664916568,0.13131131147812108,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8329.977764106989,0.28704797566560686,0.1134331863699223,1
0.0,0.0,0.0,0.18121322247021732,0.8187867775297827,0.0,0.0,0.0,3.1812132224702174,5000.0,0.2545311993834835,0.2910058844047652,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.649452246175415,3617.5273876912293,0.24876369384561461,0.28774648922106316,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.747750648689529,3000.0,0.2501124675655236,0.10495501297379056,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.890819393179511,2550.0,0.2875,0.031091806068204893,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.188076447969766,4500.0,0.25675168774032125,0.11172710849556161,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.2891662255656454,0.13376617245342376,1
0.0,0.0,0.0,0.0,0.9650358907413036,0.0,0.03496410925869642,0.0,3.9650358907413037,10000.0,0.2480699282185174,0.309440309499848,1
0.0,0.0,0.3754046240031732,0.0,0.0,0.0,0.6245953759968268,0.0,7.498381503987307,6500.0,0.23918445091148594,0.1493948265761555,1
0.0,0.0,0.0,0.33456140946568125,0.0,0.6654385905343188,0.0,0.0,10.0,7133.456140946568,0.2847236828702217,0.14409578993832314,1
0.0,0.0,0.0,0.9520879458783238,0.0,0.047912054121676206,0.0,0.0,8.952087945878324,7000.0,0.2375,0.19203560578101128,1
0.0,0.0,0.0,0.027859366745634384,0.0,0.9721406332543656,0.0,0.0,9.972140633254366,7097.214063325437,0.3555425013206985,0.11925367150355354,1
0.9708519169326324,0.0,0.0,0.0,0.029148083067367603,0.0,0.0,0.0,9.058296166134735,5000.0,0.0911659233226947,0.09447533450478739,1
0.0,0.0,0.0,0.0,0.0,0.8618809286838721,0.0,0.13811907131612788,4.138119071316128,3213.8119071316128,0.2762099051410581,0.07966833499212896,1
0.007275934087605296,0.0,0.0,0.0,0.0,0.0,0.0,0.9927240659123947,9.98544813182479,2500.0,0.29898136922773527,0.032349244836205056,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.969044486793857,1200.0,0.28676985171068714,0.19491252091831857,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.144802765376052,1200.0,0.17575806222096116,0.10993190321183817,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3000.0,0.29,0.12027701792777974,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.28159573972241053,0.07716440913951793,1
0.0,0.0,0.0,0.42083318708882855,0.0,0.5791668129111714,0.0,0.0,2.0,3000.0,0.2563333450328937,0.30841666374177656,1
0.0,0.0,0.0,0.0,0.5282145137436071,0.0,0.47178548625639294,0.0,7.943570972512786,4000.0,0.2091928708246164,0.11498610768523353,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.711407848415708,2393.288822737644,0.21399332341064656,0.08731552909505753,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.030017266894987,3000.0,0.2705253021706623,0.20810466206164663,1
0.0,0.0,0.0,0.0,0.42630729774713716,0.0,0.5736927022528628,0.0,3.8526145954942743,2642.630729774714,0.09499236017910118,0.09968302168459921,1
