Age,Experience,Income,Family,CCAvg,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Education_GR,Education_UG,Personal_Loan
56.0,30.152769889982913,158.0,3.9236150550085442,5.9166761320205055,0.0,0.0,0.0,0.07638494499145598,0.0,0.0,0.923615055008544,1
55.05291158716348,29.287750940022207,96.26902614784207,2.147740970711906,3.9354904608646266,299.7651606471413,0.0,0.6174196764293646,0.6174196764293646,0.3825803235706354,0.3825803235706354,0.6174196764293646,1
62.793598095169344,38.793598095169344,189.48399523792335,2.6322663491948903,2.64317526991117,0.0,1.0,1.0,0.3677336508051099,1.0,0.3677336508051099,0.6322663491948901,1
43.36347838141893,19.0,121.18173919070946,1.545217572128389,1.317913248412174,0.0,0.0,0.818260809290537,1.0,0.818260809290537,1.0,0.0,1
29.386954247166855,4.5159389962224745,166.82246187263905,1.4355076254721908,5.411230936319523,284.6297211386935,0.5644923745278093,0.5644923745278093,1.0,0.0,0.0,0.0,1
31.33580126921373,6.335801269213727,127.67160253842745,4.0,3.6391329826522587,0.0,0.0,0.33209936539313645,0.33209936539313645,0.6679006346068636,0.6679006346068636,0.0,1
31.10164446590619,4.759840760414008,125.11310365720325,2.0254111164765476,2.3733532998195996,304.9491777670469,0.0,0.0,0.6581962945078175,0.34180370549218253,1.0,0.0,1
54.26097344221204,30.26097344221204,132.21707967336388,2.5219468844240827,3.6177964246269614,0.0,0.0,0.0,0.0,0.26097344221204133,0.0,0.26097344221204133,1
42.89305354202079,17.339580313031178,116.35832125212471,2.2232633855051964,1.847463817965069,242.51599135080255,0.0,0.0,1.0,0.0,0.0,0.2232633855051963,1
43.641859958855356,18.358140041144644,122.28371991771071,2.2837199177107106,4.037671786047849,0.0,0.0,1.0,1.0,1.0,0.3581400411446446,0.6418599588553554,1
34.2989563940241,9.157657146262238,133.14129924776188,1.8587007522381302,2.086415338507159,307.4293503761191,0.0,0.0,0.5706496238809349,0.0,0.5706496238809349,0.4293503761190651,1
53.727629950648534,28.591444925972795,192.27237004935148,2.4319074876621327,4.188323793182535,0.0,0.0,0.4319074876621327,1.0,0.0,0.5680925123378673,0.4319074876621327,1
29.978044076850654,5.315036730708879,85.19427915338748,1.336992653858224,3.795608815370131,157.85728649952927,0.6630073461417759,0.6630073461417759,0.0,0.0,0.0,1.0,1
44.80647185521738,20.806471855217385,179.03235927608694,4.0,2.466109042972833,312.1289664705435,0.0,0.548382036195654,0.548382036195654,0.548382036195654,0.0,0.548382036195654,1
53.569683506997,29.32819373668977,168.24148977030723,3.0,6.669042839215061,115.7058471820813,0.0,0.12074488515361537,1.0,0.0,0.0,0.0,1
42.32441990804974,17.648839816099482,153.35116018390053,3.0,5.2893038896596885,0.0,0.0,0.6755800919502598,0.6755800919502598,0.6755800919502598,0.3244199080497402,0.6755800919502598,1
30.906073497257225,6.906073497257224,116.81214699451445,4.0,4.343644098354334,0.0,0.0,0.0,1.0,0.0,0.5469632513713881,0.0,1
58.0,34.0,151.82976312028765,3.829763120287645,3.0892893608629346,0.0,0.0,0.0,0.0,0.0,0.17023687971235513,0.0,1
46.81843969480044,21.60614656493348,132.60614656493348,2.39385343506652,2.3516784733736116,0.0,0.0,0.39385343506652026,1.0,0.39385343506652026,1.0,0.0,1
33.25313451328893,4.708855752214821,108.58228849557035,2.5822884955703582,2.6772139380537054,0.0,0.708855752214821,0.0,0.0,0.0,0.0,0.0,1
30.58581016364686,4.792905081823429,183.79290508182342,3.7929050818234287,4.414765099065199,0.0,0.0,0.7929050818234288,1.0,0.7929050818234288,0.7929050818234288,0.0,1
56.60931114265072,32.45698335698803,157.54301664301195,2.6953444286746424,3.364878871542107,0.0,0.0,0.0,0.8476722143373212,0.1523277856626788,0.0,0.0,1
62.497276062730506,36.497276062730506,191.0,2.2010895749077966,4.390490308708508,203.89400733800713,0.0,0.0,0.0,0.10054478745389839,0.0,0.0,1
43.622979499557445,18.62297949955745,160.28986456820192,4.0,3.546352122674971,413.4783748184232,0.0,0.2898645682019342,0.2898645682019342,0.2898645682019342,0.0,0.0,1
41.18786468550704,16.250486247342717,113.81213531449296,3.8747568763286413,3.6127188113042226,0.0,0.0,0.0,0.06262156183567924,0.9373784381643208,0.06262156183567924,0.9373784381643208,1
57.84279347429426,31.84279347429426,142.65266889143908,2.793416388570114,0.6760498331420683,355.27241972572875,0.0,0.0,0.603291805714943,0.396708194285057,0.396708194285057,0.0,1
44.0,18.42020264448474,129.42020264448473,1.5265991185050876,4.031111454466606,0.0,0.0,0.0,0.47340088149491255,0.5265991185050874,0.5265991185050874,0.0,1
43.0,18.82085053308733,152.53744840073801,3.0,6.213461329044689,0.0,0.0,0.059716488970889325,0.059716488970889325,0.059716488970889325,1.0,0.0,1
54.70149597082221,29.02985368927618,162.6865691261841,2.65671543690794,3.964178859226985,418.05970737855233,0.0,0.6716422815460298,0.6716422815460298,0.6716422815460298,0.0,0.0,1
50.67116496092707,25.253373720695308,136.26686860347652,3.164417519536462,3.188956201158844,286.43128612301297,0.0,1.0,1.0,0.41779124023176883,0.0,0.5822087597682312,1
64.93146225511335,38.93146225511335,184.06853774488664,1.029373319237136,5.398041778717524,176.17623991542283,0.0,0.9902088935876214,0.9902088935876214,1.0,0.0,0.0,1
44.19579388891122,19.95663511112897,167.8475709999598,4.0,5.122929538905187,316.08672977774205,0.0,0.760841222217757,0.760841222217757,0.760841222217757,0.0,0.760841222217757,1
47.754101157705314,22.815575868278984,183.5922120658605,2.5307373552868357,2.0899585618728866,0.0,0.0,0.0,1.0,0.0,0.46926264471316415,0.5307373552868359,1
58.301914670236144,33.60382934047229,166.9528720053542,2.9528720053542177,3.2273933377951813,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
42.644591174742345,18.289182349484687,152.7108176505153,3.0,5.673509409690812,0.0,0.0,0.3554088252576564,0.3554088252576564,0.3554088252576564,0.6445911747423436,0.3554088252576564,1
63.31611937115479,38.19353228525799,134.1225870858968,2.8774129141031946,3.796139337434889,0.0,0.0,0.0,0.5612935429484027,0.4387064570515973,0.5612935429484027,0.4387064570515973,1
40.8922879586911,15.338431938036647,180.33843193803665,1.446143979345549,2.6223071989672775,0.0,0.0,0.0,1.0,0.0,0.0,0.22307198967277453,1
58.590037580946365,34.38505637141955,167.38505637141955,4.0,3.813026306662457,0.0,0.0,0.0,1.0,0.0,0.7950187904731836,0.0,1
44.33566240466507,19.061289604939486,127.25627200274415,4.0,2.279803038820012,286.48745599451166,0.0,1.0,1.0,0.27437279972558415,0.0,1.0,1
58.67628400006325,33.67628400006325,113.25389514296106,2.8592037142992677,1.8731678856944076,374.1973457143309,0.3802654285669108,0.3802654285669108,0.6197345714330892,0.3802654285669108,0.0,1.0,1
39.58430044717829,15.584300447178293,119.4156995528217,2.0,4.3454948434875975,0.0,0.0,0.10392488820542667,1.0,0.10392488820542667,1.0,0.0,1
26.0,0.30561112193283657,129.45841668289927,2.847194439033582,0.9597694536429111,0.0,0.0,0.0,0.0,0.15280556096641829,0.8471944390335817,0.0,1
34.684852960867445,10.05455888260234,177.16367664780702,1.3151470391325533,3.1587941452144257,570.3697059217349,0.0,0.6848529608674467,1.0,0.6848529608674467,0.31514703913255326,0.0,1
51.447525350049695,25.276237324975153,183.31484789970185,2.0,7.0110912601788975,298.1049492999006,0.0,0.2762373249751531,1.0,0.2762373249751531,0.7237626750248469,0.0,1
43.98165332385245,18.01834667614755,123.0366933522951,3.0,5.835786633483568,0.0,0.0,0.9816533238524479,1.0,0.9816533238524479,0.0,1.0,1
57.83640891450846,29.945469638169488,130.52726518091526,2.0,1.5981961562610125,0.0,0.0,0.0,0.0,0.5272651809152565,0.5272651809152565,0.0,1
40.71926289174331,15.71926289174331,174.34494674740105,2.0,1.1187158072171126,0.0,0.0,0.0,0.9064209639144368,0.0,0.0,0.0,1
49.57521235792698,23.06685542926843,122.45821535670723,3.8361189762195176,2.9508356928658555,433.9498584280487,0.0,0.0,0.8361189762195178,0.1638810237804822,0.8361189762195178,0.0,1
32.35718108519983,8.0,134.14201612560385,3.285637829600349,5.485637829600349,104.28403225120766,0.0,0.6428189148001743,0.6428189148001743,1.0,0.6428189148001743,0.0,1
30.04930093680293,4.049300936802931,183.04930093680292,4.0,3.152818243568762,0.0,0.0,0.8098601873605862,0.8098601873605862,0.8098601873605862,1.0,0.0,1
53.73697624793223,29.736976247932233,194.05260475041356,3.052604750413553,5.8421857487593405,588.5781425124065,0.9473952495864468,0.9473952495864468,0.9473952495864468,0.9473952495864468,0.0,0.05260475041355317,1
51.325319717965954,25.337340141017023,184.04808169220428,2.0,6.5711509846774305,298.3493605640681,0.0,0.3373401410170235,1.0,0.3373401410170235,0.6626598589829765,0.0,1
31.10007532030379,4.925131810531632,151.1000753203038,3.7249811699240523,5.110007532030379,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
60.46118699096038,35.46118699096038,154.07762601807923,1.0,2.0073056900564192,0.0,0.46118699096038096,0.46118699096038096,0.0,1.0,0.46118699096038096,0.0,1
26.121257852132935,2.0606289260664683,170.93937107393353,2.8787421478670634,5.6422893362078375,0.0,0.0,0.0,0.9393710739335318,0.0,0.9393710739335318,0.0,1
45.310000262691055,20.620000525382114,141.2099976357805,3.6899997373089435,4.996999658501626,210.93000078807316,0.0,0.0,1.0,0.0,0.0,1.0,1
35.450482791189216,10.760386232951374,169.0,1.6900965582378435,5.602874474290804,256.1277791605296,0.30990344176215656,0.30990344176215656,1.0,0.0,0.0,0.0,1
53.791820414539615,28.79182041453961,129.34696597576732,4.0,4.220817958546039,0.0,0.06939319515346298,0.06939319515346298,0.06939319515346298,0.0,0.0,0.0,1
42.50268755383103,16.497312446168973,157.51881287681718,3.0,6.458331416876185,0.0,0.0,1.0,1.0,1.0,0.5026875538310276,0.4973124461689724,1
26.92100368284206,1.381505524263088,179.46050184142103,3.769749079289485,2.560501841421029,0.0,0.0,0.23025092071051467,0.23025092071051467,0.23025092071051467,1.0,0.0,1
63.08912764689736,38.13369147034604,133.95543617655133,3.044563823448679,3.9108723531026417,0.0,0.0,0.0,0.0,1.0,0.9554361765513208,0.04456382344867915,1
51.57206405354496,23.90949530680134,99.21004528075032,1.0,3.4674862506512754,104.4815593603463,0.0,0.0,0.4156421866859057,0.0,0.0,0.5843578133140943,1
59.67891629914748,34.376999599069975,83.0,1.6980832999224982,3.3094249899767494,0.0,0.0,0.0,0.3019167000775018,0.0,0.0,1.0,1
62.28326491807162,36.76108830602388,148.04435322409552,2.477823387952249,1.8007083496400336,367.822587103618,0.0,0.0,0.7610883060238756,0.23891169397612444,0.0,0.23891169397612444,1
36.748786821907444,12.74878682190744,137.6859835273843,2.0,3.1959748707774653,209.0,0.0,0.0,1.0,0.0,0.3542677648410466,0.0,1
29.50928803685156,3.5092880368515615,91.1018576073703,1.1527864110554682,3.410185760737031,0.0,0.0,0.0,0.050928803685156065,0.0,0.0,0.0,1
65.0,40.03768979701221,89.60303675219545,1.0,4.0585412232865625,298.35927345079233,0.03768979701221575,1.0,1.0,0.0,0.03768979701221575,0.9623102029877842,1
40.51636563912917,15.27454845869375,89.20908590217708,4.0,3.6,0.0,0.0,0.0,0.6209085902177081,0.37909140978229194,0.0,0.0,1
55.4280382779107,29.142679425970233,130.92866028701488,2.0,0.8355454546717225,0.0,0.0,0.0,0.0,0.9286602870148829,0.9286602870148829,0.0,1
39.34803917679706,13.82633048776807,176.78291310971008,3.5217086890289915,1.1913165243884034,296.43487393291304,0.0,0.23914565548550437,1.0,0.23914565548550437,0.7608543445144956,0.0,1
33.45314035902487,8.546859640975127,177.5623156917015,2.0,5.8092736304358334,576.1091753326766,0.0,0.0,1.0,0.0,0.4531403590248738,0.0,1
50.24554283761,24.245542837610007,84.98338728965057,1.5409238062683344,3.8540923806268332,101.14708251472389,0.0,0.18030793542277812,0.18030793542277812,0.18030793542277812,0.0,1.0,1
37.71336092676296,12.1719588702768,168.57962879080625,3.45859794351384,5.409550540163664,320.28663907323704,0.0,0.0,0.54140205648616,0.0,0.0,0.0,1
35.439125536637384,10.317376609912147,109.0,3.0,2.4630606217691615,0.0,0.4391255366373824,0.4391255366373824,0.4391255366373824,0.0,0.0,0.5608744633626176,1
56.68019209632495,32.54415367705996,189.72792316147002,2.72792316147002,3.165872776781428,0.0,0.0,0.8639615807350102,0.8639615807350102,0.0,0.13603841926498983,0.8639615807350102,1
41.481333376535666,17.481333376535666,139.444000129607,3.0,5.985466584582237,0.0,0.4813333765356649,0.4813333765356649,1.0,0.0,0.5186666234643351,0.0,1
34.02325327322043,9.023253273220433,120.81860261857635,2.2046506546440865,4.312557860054248,76.81860261857635,0.0,0.0,0.0,0.8976746726779566,0.0,0.10232532732204336,1
36.0,12.0,152.69739591609388,3.3256510209765313,6.074348979023469,0.0,1.0,0.3256510209765311,0.3256510209765311,0.0,0.0,1.0,1
58.410997189161016,34.273998126107344,149.5479962522147,3.589002810838986,6.569804309953112,0.0,0.13699906305367138,1.0,0.8630009369463286,1.0,1.0,0.0,1
36.01505589202472,12.0,141.97992547730038,2.9899627386501857,2.3118941546995293,0.0,0.0,0.994981369325093,1.0,0.994981369325093,1.0,0.0,1
57.163395964523474,31.2178612860313,125.27232660753913,3.4727673392460874,4.739867780487911,434.1633959645235,0.0,0.5272326607539126,1.0,0.5272326607539126,0.4727673392460874,0.0,1
47.21628340718184,21.21628340718184,158.0814170359092,2.2162834071818422,3.751149778454473,389.81168429336395,0.0,0.3918582964090789,0.3918582964090789,0.3918582964090789,0.0,0.6081417035909211,1
47.97734129340858,22.318227528939055,115.0,2.6591137644695264,4.46364550578781,0.0,0.3408862355304735,0.3408862355304735,0.3408862355304735,0.3408862355304735,0.0,0.0,1
29.326679941943116,3.4355732559241563,89.9110668601896,1.108893313981039,3.4,0.0,0.0,0.0,0.0,0.10889331398103907,0.10889331398103907,0.0,1
44.45384541298658,20.45384541298658,177.26922706493292,4.0,2.8143276546757496,313.27500240779364,0.0,0.6365386467533544,0.6365386467533544,0.6365386467533544,0.0,0.6365386467533544,1
48.00705599800291,22.508819997503636,159.00352799900145,3.501763999500727,4.848059600549201,420.961192010984,0.0,0.0,0.0,0.49823600049927297,0.0,0.49823600049927297,1
52.5599555800085,27.373303720005666,112.22002220999575,1.5933259300014169,3.1526585230015587,0.0,0.0,0.0,0.40667406999858313,0.5933259300014169,0.0,0.0,1
27.093959957642202,3.0,104.9060400423578,1.1409399364633024,3.0187919915284405,0.0,0.9530200211788992,0.0,0.04697997882110083,0.0,0.9530200211788992,0.04697997882110083,1
35.477460283267945,10.43238084980384,141.47746028326796,2.4774602832679467,3.449587376810517,0.0,0.0,0.47746028326794676,0.47746028326794676,0.47746028326794676,1.0,0.0,1
28.561765041060124,3.0,103.43823495893987,3.3426475615901845,3.3123530082120247,0.0,0.21911747946993843,0.0,0.7808825205300616,0.0,0.21911747946993843,0.7808825205300616,1
48.78725564435891,23.246219123736207,125.60475829882816,2.917926958754597,5.4,206.7537808762638,0.5410365206227014,0.5410365206227014,1.0,0.0,0.0,0.45896347937729864,1
37.19387404572673,12.193874045726727,128.1132614502994,3.9193874045726727,4.238774809145346,141.69286450397388,0.0,0.0,0.0,0.0,0.08061259542732735,0.9193874045726727,1
44.528286413991786,20.528286413991783,183.76733170068584,2.6478090573388107,3.36916279105626,0.0,0.0,0.0,0.8239045286694053,0.0,0.0,0.8239045286694053,1
45.7116563095059,19.711656309505894,76.7116563095059,1.7860429613117632,3.414417184524705,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
42.97394086448583,15.986970432242916,160.96091129672874,2.9739408644858325,7.9570024264016235,0.0,0.013029567757083749,1.0,0.9869704322429163,1.0,1.0,0.0,1
34.90066965422963,10.886479604833863,100.57429851812698,2.9716199012084656,3.7929049753021165,149.98580995060422,0.01419004939576718,0.01419004939576718,1.0,0.0,0.01419004939576718,0.0,1
49.61148277741918,25.2702660313362,170.04730047649784,2.658783253917025,5.868749019746496,124.8243349216595,0.0,0.0,1.0,0.0,0.0,0.0,1
29.803632179471133,5.535754786314088,122.26787739315705,3.4642452136859117,2.9732122606842957,0.0,0.0,0.0,0.2678773931570442,0.7321226068429558,0.2678773931570442,0.7321226068429558,1
35.57983577419217,10.289917887096083,123.71008211290392,1.0,3.010082112903916,0.0,0.6449589435480417,0.6449589435480417,1.0,0.0,0.6449589435480417,0.0,1
27.20675537108971,1.8101330566345633,194.39662231445516,3.0,6.320949334716827,0.0,0.6983111572275728,0.6983111572275728,1.0,0.0,0.0,0.0,1
61.37123555785982,36.97602963154985,100.49108740011057,2.8143822210700895,3.918561777892991,302.02397036845014,0.0,0.3952059263099702,1.0,0.0,0.6047940736900298,0.3952059263099702,1
49.95289679599783,25.858690387993484,115.0,1.094206408004345,1.3601508936073867,0.0,0.0,0.0,0.0,0.9528967959978275,0.0,0.0,1
40.03294731857397,16.0,118.83526340713017,2.06589463714793,4.176936876998225,0.0,0.0,0.0,0.9670526814260348,0.032947318573965156,0.9670526814260348,0.032947318573965156,1
35.82161867257197,9.82161867257197,182.53691825962247,3.2144124483813132,5.296751743372349,566.5711751032374,0.0,0.6072062241906566,1.0,0.0,1.0,0.0,1
43.562665719022604,19.27110953170434,185.0,2.708443812681736,2.831200284293219,0.0,0.0,0.0,0.854221906340868,0.0,0.14577809365913197,0.854221906340868,1
63.453821916605065,38.453821916605065,146.86544520848733,2.453821916605068,4.821895204095828,0.0,0.0,0.0,1.0,0.0,0.22691095830253383,0.0,1
45.929999811515366,20.619999874343577,114.0,1.6900000628282106,3.7800001256564215,0.0,0.0,0.0,0.3099999371717893,0.0,0.6900000628282107,0.0,1
28.767960171098895,4.0,110.46407965780222,3.5359203421977883,2.291164153989005,0.0,0.0,0.0,0.23203982890110597,0.0,0.23203982890110597,0.0,1
30.167061398428665,5.167061398428665,145.28880486139218,4.0,1.3749407902357003,416.58234650392836,0.0,0.45823465039283384,1.0,0.45823465039283384,0.5417653496071662,0.0,1
36.56269768122881,11.562697681228812,171.84246507201271,1.7813488406144062,4.128609319010591,244.62697681228812,0.0,0.21865115938559376,1.0,0.21865115938559376,0.21865115938559376,0.0,1
58.199161076356276,34.159328861085015,89.72117449310122,1.0398322152712547,3.5920335569457493,0.0,0.0,0.0,0.0,0.0,0.9601677847287454,0.03983221527125458,1
49.34505348206601,23.05431627546629,188.05431627546628,3.7635790688665725,4.265337091176474,0.0,0.0,0.0,1.0,0.0,0.7635790688665726,0.23642093113342744,1
35.85520698501837,11.85520698501837,149.71041397003674,3.56562095505511,5.457917205992652,0.0,0.85520698501837,0.85520698501837,1.0,0.0,0.0,0.85520698501837,1
56.267414735751366,31.06128612341033,165.55709971361276,3.6030643061705163,2.966435042958085,234.6183858370231,0.0,0.39693569382948346,1.0,0.39693569382948346,0.0,0.6030643061705165,1
40.83540783084213,14.835407830842126,184.01244698505275,1.0,3.435407830842126,0.0,0.0,0.0,0.1645921691578741,0.0,0.8354078308421259,0.0,1
44.92210429001709,19.92210429001709,114.78442085800341,2.431158283993165,4.049094600602393,0.0,0.7844208580034177,0.7844208580034177,0.7844208580034177,1.0,0.0,0.21557914199658235,1
43.0,17.86904337422116,155.39286987733652,3.0,6.816272529659932,0.0,0.0,0.3769855419262801,0.3769855419262801,0.3769855419262801,1.0,0.0,1
38.89601939575856,13.896019395758557,170.2400484893964,2.896019395758558,3.674451398760178,0.0,0.0,0.4480096978792789,0.4480096978792789,0.4480096978792789,0.0,0.4480096978792789,1
27.804753121989695,2.6095062439793897,122.29543131622671,2.6095062439793897,3.083364073036068,163.73345629214427,0.19524687801030516,0.19524687801030516,0.19524687801030516,0.0,1.0,0.0,1
34.0,8.0,187.8157730632402,1.0921134683799127,3.1118609772737993,0.0,0.0,0.0,0.9539432658100436,0.0,0.0,0.04605673418995637,1
56.95960358822085,32.76768287057668,172.2323171294233,1.19192071764417,4.887881076466255,91.45457291759506,0.0,1.0,1.0,0.19192071764417007,0.8080792823558299,0.0,1
31.0,6.644223751901953,190.57689500760782,1.5336643721470704,0.6048196217666797,0.0,0.0,0.17788812404902343,1.0,0.17788812404902343,1.0,0.0,1
49.39721468014993,23.882531063028487,165.2797457431784,3.485316382878561,4.089645766227886,429.5734180856072,0.0,0.0,0.48531638287856105,0.514683617121439,0.0,1.0,1
36.42482631866781,10.424826318667813,186.35723335156283,3.616550879111875,6.322204741735281,565.7668982417763,0.0,0.8082754395559376,1.0,0.0,1.0,0.0,1
36.761463234470085,12.50764215631339,141.7461789218433,3.2538210781566947,3.3152843126267793,0.0,0.25382107815669486,1.0,1.0,1.0,0.7461789218433051,0.25382107815669486,1
58.73742231791846,34.4916148786123,151.4916148786123,2.508385121387694,1.0916148786123059,0.0,0.245807439306153,0.245807439306153,0.0,0.245807439306153,1.0,0.0,1
52.611057593849004,27.208293195386755,132.79170680461326,3.194471203075496,2.969495285843443,0.0,0.5972356015377481,0.5972356015377481,0.5972356015377481,0.40276439846225187,0.40276439846225187,0.0,1
55.78928559515527,31.78928559515527,102.68392839273291,3.1053572024223657,3.9367856785465807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64.99911443712558,40.998671655688376,133.00044278143721,3.999557218562792,2.0008855628744158,0.0,0.0,0.0,0.0,1.0,0.0004427814372078842,0.9995572185627921,1
55.19723380671613,29.19723380671613,111.29585071007419,2.19723380671613,3.757787045372904,0.0,0.09861690335806506,0.09861690335806506,0.09861690335806506,0.9013830966419349,0.0,0.09861690335806506,1
43.84619297535839,18.15380702464161,123.30761404928322,3.0,5.361675413754373,0.0,0.0,0.8461929753583922,1.0,0.8461929753583922,0.0,1.0,1
29.00991362393252,5.009913623932518,121.96034550426992,3.980172752134964,2.9980172752134964,0.0,0.0,0.0,0.0,0.9900863760674821,0.009913623932517934,0.9900863760674821,1
41.954846993038466,16.909693986076935,154.22576503480767,2.9096939860769364,4.92709180417692,0.0,0.0,1.0,1.0,0.9548469930384681,0.0,0.9548469930384681,1
61.494675189591284,36.494675189591284,121.9680511375477,1.5053248104087167,3.2234291657983536,0.0,0.0,0.0,1.0,0.0,0.5053248104087167,0.0,1
51.36007727406109,25.36007727406109,160.92367851312423,2.512720247812628,4.620352396500206,427.12720247812626,0.0,0.48727975218737185,0.48727975218737185,1.0,0.0,0.5127202478126281,1
26.0,2.0,171.48154934027585,2.5184506597241456,6.433394406248269,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
29.270887291319045,4.270887291319045,113.09366906302144,4.0,4.307342926753093,0.0,0.0,0.0,0.0,0.6354436456595226,1.0,0.0,1
57.54433021340959,33.45360851117466,134.09072170223493,3.818556595530138,1.1630929364813,196.63917446647602,0.0,0.0,0.909278297765069,0.0,0.0,0.909278297765069,1
50.836910258292164,23.902146154975302,189.13047179336627,3.934764103316867,4.8592701269442475,0.0,0.0,0.0,0.9673820516584335,0.0,0.9673820516584335,0.0,1
28.8845941431682,3.9422970715841013,109.71148535792051,3.8268912147523033,2.5288514642079494,0.0,0.05770292841589886,0.0,0.0,0.0,0.05770292841589886,0.0,1
44.556346507584855,18.667615809101825,120.22396231668668,4.0,2.242018947550692,289.8873069848303,0.0,0.5556346507584856,0.5556346507584856,0.4443653492415144,0.4443653492415144,0.5556346507584856,1
63.724452060780514,37.275547939219486,136.89780824312206,2.2755479392194835,3.13065752706338,0.0,0.0,0.0,0.7244520607805166,0.2755479392194834,1.0,0.0,1
48.75592087525801,24.13388131288702,172.7167735664992,3.2440791247419876,5.594441330463062,306.59835606133896,0.0,0.3779604376290062,0.3779604376290062,0.3779604376290062,0.0,0.0,1
45.00755771062522,20.00755771062522,114.00755771062522,2.0,4.398488457874956,0.0,0.007557710625221037,0.007557710625221037,0.007557710625221037,0.007557710625221037,0.992442289374779,0.0,1
48.90941461538827,23.682060961541204,183.1589695192294,2.386323173076466,1.9022201249994057,0.0,0.0,0.0,1.0,0.0,0.6136768269235341,0.3863231730764659,1
61.70463498358195,36.27847623768646,170.86920627052257,3.4261587458954867,4.208012739328265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
47.66241558362934,22.078019479536678,158.83120779181468,3.4156038959073354,4.942835714501931,422.8567142900386,0.0,0.0,0.0,0.5843961040926645,0.0,0.5843961040926645,1
31.69454333544372,6.6945433354437185,128.38908667088745,4.0,4.482176838292739,0.0,0.0,0.15272833227814064,0.15272833227814064,0.8472716677218594,0.8472716677218594,0.0,1
59.29329078961329,35.09776359653776,180.29329078961328,2.0,6.196932850732939,0.0,0.9022364034622381,0.9022364034622381,0.9022364034622381,0.9022364034622381,0.9022364034622381,0.0,1
44.75471122441052,18.75471122441052,122.36793316338422,4.0,4.026413367323156,0.0,0.0,0.0,0.87735561220526,0.0,1.0,0.0,1
45.53870029622664,19.564328057547378,158.07688328396222,3.0256277613207425,5.305177283113253,431.74372238679257,0.0,0.025627761320742404,0.025627761320742404,1.0,0.0,0.9743722386792576,1
44.24767266626374,20.192634295982906,132.3577494068254,2.9724808148595847,2.6963171479914534,307.6147314080342,0.0,0.027519185140415292,0.027519185140415292,0.027519185140415292,0.0,0.9724808148595847,1
52.0823898921081,27.76202221639916,190.16018383785448,2.839816162145531,2.452404443279832,234.39356567509358,0.0,0.0,0.839816162145531,0.0,0.0,0.0,1
46.0,20.751772173039093,112.51772173039093,2.4964556539218137,3.9517721730390933,0.0,0.7517721730390933,0.7517721730390933,0.7517721730390933,0.7517721730390933,0.0,0.24822782696090673,1
42.22869440940036,16.686083228201095,115.34519377860693,2.0,2.0004304329012768,244.13916771798907,0.0,0.0,0.7713055905996352,0.22869440940036478,0.0,0.0,1
34.737920560325165,4.9126401867750555,107.78160046693763,2.087359813224945,2.778391939298107,0.0,0.9563200933875275,0.0,0.04367990661247245,0.0,0.0,0.04367990661247245,1
30.70364414354011,5.962754502390382,134.85182207177004,4.0,4.200080406220852,0.0,0.0,0.8518220717700545,0.8518220717700545,0.8518220717700545,0.8518220717700545,0.0,1
41.64090014573218,15.961350218598275,183.07729956280346,1.6409001457321832,2.8309198251213803,0.0,0.3204500728660916,0.3204500728660916,0.3204500728660916,0.0,0.6795499271339084,0.3204500728660916,1
41.0,15.0,158.7751097831841,1.0,5.32008782654727,0.0,0.22489021681591248,1.0,0.7751097831840875,0.22489021681591248,0.22489021681591248,0.0,1
35.56861935122593,8.980335458581477,108.56861935122592,2.568619351225925,1.470606459741668,0.0,1.0,0.5686193512259253,0.5686193512259253,0.0,0.0,0.0,1
56.71915989694457,31.280840103055432,163.87663958777827,1.0,2.779528432832811,0.0,0.28084010305543106,0.0,0.7191598969445689,0.0,0.7191598969445689,0.0,1
38.436675357966955,13.436675357966953,140.43667535796695,4.0,3.0327170762083293,0.0,0.43667535796695334,0.43667535796695334,0.43667535796695334,0.43667535796695334,0.0,1.0,1
32.710007325312446,7.855003662656223,137.56501098796866,3.144996337343777,4.0992512819296785,0.0,0.0,0.5724981686718883,0.5724981686718883,0.5724981686718883,1.0,0.0,1
62.020984707204036,36.69464627627205,135.63169215465993,3.3263384309319872,2.825181648644846,0.0,0.0,0.0,0.3263384309319872,0.6736615690680128,0.6736615690680128,0.3263384309319872,1
36.64136137716484,10.641361377164838,179.0,2.6793193114175806,5.958638622835161,0.0,0.0,0.0,1.0,0.0,0.0,0.8396596557087903,1
40.14381435031481,14.143814350314814,163.13711389811112,1.0,4.357525740125926,0.0,0.1438143503148137,0.1438143503148137,0.0,0.1438143503148137,1.0,0.0,1
37.1397942469404,11.2795884938808,113.8602057530596,4.0,1.9150514382649,0.0,0.0,0.0,0.0,0.5698971234701999,1.0,0.0,1
52.326303002425995,27.326303002425995,192.09624242822485,2.0,6.563612127982259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61.61660179816013,37.61660179816013,139.76679640367973,3.1541504495400323,0.9003955844020419,0.0,0.0,0.8458495504599677,0.8458495504599677,1.0,0.0,1.0,1
